step_46000_num_0,[ 0.       -1.        0.25      0.        0.003523]
step_46000_num_1,[ 0.       -1.        0.        0.        0.003459]
step_46000_num_2,[ 0.       -1.        0.        0.        0.003846]
step_46000_num_3,[ 0.      -1.       0.25     0.       0.05936]
step_46000_num_4,[0.25    0.5     0.25    0.      0.01871]
step_46500_num_0,[ 0.       -1.        0.        0.25      0.005295]
step_46500_num_1,[-1.      -1.       0.5      0.       0.02065]
step_46500_num_2,[ 0.      -1.       0.5      0.25     0.01248]
step_46500_num_3,[0.5     0.      0.25    0.      0.02127]
step_46500_num_4,[ 0.      -1.       0.       0.25     0.01164]
step_47000_num_0,[-1.      -1.       0.5      0.       0.01844]
step_47000_num_1,[0.5     0.      0.25    0.      0.02441]
step_47000_num_2,[0.5      0.       0.25     0.       0.007781]
step_47000_num_3,[0.      0.      0.      0.      0.01981]
step_47000_num_4,[0.5     0.      0.      0.      0.03975]
step_47500_num_0,[ 0.      -1.       0.       0.       0.03969]
step_47500_num_1,[ 0.      -1.       0.       0.       0.03224]
step_47500_num_2,[ 0.      -1.       0.5      0.       0.02719]
step_47500_num_3,[0.      0.      0.25    0.      0.04739]
step_47500_num_4,[ 0.       -1.        0.        0.        0.006549]
step_48000_num_0,[-1.      -1.       0.       0.       0.01571]
step_48000_num_1,[0.25    0.5     0.      0.      0.02408]
step_48000_num_2,[ 0.      -1.       0.       0.       0.01325]
step_48000_num_3,[0.25     0.       0.       0.       0.008355]
step_48000_num_4,[ 0.       -1.        0.        0.        0.006549]
step_48500_num_0,[ 0.       -1.        0.        0.        0.001577]
step_48500_num_1,[ 0.      -1.       0.       0.       0.04474]
step_48500_num_2,[ 0.000e+00 -1.000e+00  0.000e+00  0.000e+00  7.285e-04]
step_48500_num_3,[ 0.5     -1.       0.25     0.       0.01839]
step_48500_num_4,[ 0.      -1.       0.       0.25     0.02653]
step_49000_num_0,[-1.       -1.        0.25      0.        0.003024]
step_49000_num_1,[0.5     0.25    0.      0.      0.04267]
step_49000_num_2,[0.5     0.      0.25    0.      0.02127]
step_49000_num_3,[ 0.       -1.        0.        0.        0.004221]
step_49000_num_4,[ 0.       -1.        0.        0.        0.003239]
step_49500_num_0,[ 0.      -1.       0.       0.       0.02334]
step_49500_num_1,[-1.      -1.       0.5      0.       0.03039]
step_49500_num_2,[ 0.      -1.       0.25     0.       0.01295]
step_49500_num_3,[0.5     0.      0.25    0.      0.02127]
step_49500_num_4,[0.25     0.       0.5      0.       0.006465]
step_50000_num_0,[0.25     0.       0.25     0.       0.007886]
step_50000_num_1,[ 0.      -1.       0.       0.       0.02498]
step_50000_num_2,[ 0.       -1.        0.        0.        0.004922]
step_50000_num_3,[ 0.      -1.       0.       0.       0.02376]
step_50000_num_4,[0.5     0.5     0.      0.      0.01674]
step_50500_num_0,[ 0.25    -1.       0.       0.       0.02607]
step_50500_num_1,[0.25    0.5     0.      0.      0.02408]
step_50500_num_2,[ 0.       -1.        0.        0.        0.001568]
step_50500_num_3,[-1.      -1.       0.5      0.       0.02141]
step_50500_num_4,[ 0.       -1.        0.25      0.        0.008284]
step_51000_num_0,[0.25     0.       0.75     0.       0.003106]
step_51000_num_1,[0.       0.       0.25     0.       0.004248]
step_51000_num_2,[ 0.      -1.       0.       0.       0.02308]
step_51000_num_3,[0.25    0.25    0.      0.      0.02151]
step_51000_num_4,[0.5      0.5      0.25     0.       0.003899]
step_51500_num_0,[ 0.       -1.        0.        0.        0.002638]
step_51500_num_1,[0.       0.75     0.       0.       0.006517]
step_51500_num_2,[ 0.     -1.      0.25    0.      0.0323]
step_51500_num_3,[ 0.      -1.       0.       0.25     0.01082]
step_51500_num_4,[ 0.      -1.       0.       0.       0.04741]
step_52000_num_0,[ 0.      -1.       0.75     0.25     0.01564]
step_52000_num_1,[ 0.      -1.       0.       0.       0.01373]
step_52000_num_2,[ 0.       -1.        0.        0.        0.001577]
step_52000_num_3,[0.5     0.25    0.      0.      0.06133]
step_52000_num_4,[0.25     0.25     0.75     0.       0.005601]
step_52500_num_0,[0.25    0.25    0.      0.      0.01751]
step_52500_num_1,[0.       0.       0.       0.       0.007431]
step_52500_num_2,[-1.      -1.       0.       0.       0.01351]
step_52500_num_3,[0.      0.75    0.5     0.      0.03047]
step_52500_num_4,[ 0.     -1.      0.      0.      0.0385]
step_53000_num_0,[ 0.       -1.        0.        0.        0.004514]
step_53000_num_1,[0.5     0.25    0.25    0.      0.02823]
step_53000_num_2,[ 0.      -1.       0.       0.       0.03956]
step_53000_num_3,[ 0.       -1.        0.        0.        0.008558]
step_53000_num_4,[0.5     0.25    0.25    0.      0.02554]
step_53500_num_0,[ 0.       -1.        0.        0.25      0.002301]
step_53500_num_1,[ 0.      -1.       0.       0.       0.03152]
step_53500_num_2,[0.5    0.25   0.25   0.     0.0134]
step_53500_num_3,[ 0.      -1.       0.       0.       0.04161]
step_53500_num_4,[ 0.       -1.        0.        0.        0.008526]
step_54000_num_0,[ 0.      -1.       0.75     0.25     0.01564]
step_54000_num_1,[0.25    0.25    0.      0.      0.01141]
step_54000_num_2,[0.5     0.25    0.25    0.      0.02912]
step_54000_num_3,[ 0.       -1.        0.        0.        0.004736]
step_54000_num_4,[0.25     0.       0.25     0.       0.007886]
step_54500_num_0,[ 0.      -1.       0.       0.25     0.02294]
step_54500_num_1,[0.       0.       0.       0.       0.005361]
step_54500_num_2,[-1.      -1.       0.5      0.       0.03039]
step_54500_num_3,[-1.      -1.       0.       0.       0.01112]
step_54500_num_4,[ 0.       -1.        0.        0.        0.006549]
step_55000_num_0,[0.      0.      0.      0.      0.04798]
step_55000_num_1,[ 0.      -1.       0.       0.75     0.07547]
step_55000_num_2,[0.      0.25    0.      0.      0.02423]
step_55000_num_3,[ 0.      -1.       0.       0.       0.01684]
step_55000_num_4,[0.25    0.5     0.      0.      0.01823]
step_55500_num_0,[0.25   0.25   0.25   0.     0.0325]
step_55500_num_1,[-1.      -1.       0.5      0.       0.03039]
step_55500_num_2,[ 0.      -1.       0.       0.25     0.01164]
step_55500_num_3,[0.25     0.       0.5      0.       0.004815]
step_55500_num_4,[ 0.       -1.        0.        0.25      0.002301]
step_56000_num_0,[0.       0.       0.25     0.       0.004248]
step_56000_num_1,[0.25    0.75    0.5     0.      0.01174]
step_56000_num_2,[-1.      -1.       0.5      0.       0.02738]
step_56000_num_3,[0.25    0.5     0.5     0.      0.02667]
step_56000_num_4,[0.5     0.5     0.      0.      0.03313]
step_56500_num_0,[ 0.      -1.       0.       0.       0.01581]
step_56500_num_1,[0.       0.       0.       0.       0.002567]
step_56500_num_2,[ 0.      -1.       0.75     0.       0.01847]
step_56500_num_3,[0.       0.       0.       0.       0.002399]
step_56500_num_4,[ 0.       -1.        0.        0.        0.008412]
step_57000_num_0,[0.      0.25    0.25    0.      0.03502]
step_57000_num_1,[-1.      -1.       0.75     0.       0.02037]
step_57000_num_2,[ 0.      -1.       0.       0.       0.01099]
step_57000_num_3,[0.      0.5     0.25    0.25    0.03919]
step_57000_num_4,[0.25     0.5      0.5      0.       0.006257]
step_57500_num_0,[0.5    0.5    0.25   0.     0.0182]
step_57500_num_1,[0.      0.      0.      0.      0.01028]
step_57500_num_2,[ 0.       -1.        0.        0.        0.002977]
step_57500_num_3,[ 0.       -1.        0.        0.        0.007133]
step_57500_num_4,[ 0.      -1.       0.       0.       0.03369]
step_58000_num_0,[ 0.      -1.       0.       0.25     0.01164]
step_58000_num_1,[ 0.       -1.        0.        0.        0.002265]
step_58000_num_2,[ 0.       -1.        0.25      0.        0.008284]
step_58000_num_3,[ 0.25    -1.       0.25     0.       0.01537]
step_58000_num_4,[0.       0.5      0.5      0.       0.006644]
step_58500_num_0,[ 0.       -1.        0.        0.        0.001361]
step_58500_num_1,[ 0.      -1.       0.       0.       0.02498]
step_58500_num_2,[ 0.       -1.        0.        0.        0.001577]
step_58500_num_3,[-1.       -1.        0.        0.        0.006733]
step_58500_num_4,[0.25    0.      0.25    0.      0.03878]
step_59000_num_0,[ 0.      -1.       0.       0.       0.01076]
step_59000_num_1,[0.      0.25    0.      0.      0.02423]
step_59000_num_2,[0.25    0.5     0.      0.      0.03114]
step_59000_num_3,[ 0.    -1.     0.     0.25   0.012]
step_59000_num_4,[0.5     0.      0.25    0.      0.02441]
step_59500_num_0,[0.5     0.5     0.      0.      0.02856]
step_59500_num_1,[0.25    0.5     0.      0.      0.02408]
step_59500_num_2,[ 0.      -1.       0.       0.       0.02786]
step_59500_num_3,[0.5     0.25    0.25    0.      0.02554]
step_59500_num_4,[ 0.      -1.       0.       0.       0.01943]
step_60000_num_0,[ 0.      -1.       0.       0.25     0.01938]
step_60000_num_1,[ 0.      -1.       0.       0.       0.01487]
step_60000_num_2,[ 0.      -1.       0.       0.       0.01084]
step_60000_num_3,[0.25     0.       0.5      0.       0.006465]
step_60000_num_4,[ 0.       -1.        0.        0.        0.007133]
step_60500_num_0,[1.       0.5      0.       0.       0.002638]
step_60500_num_1,[0.25     0.       0.25     0.       0.001408]
step_60500_num_2,[0.5    0.     0.     0.     0.0148]
step_60500_num_3,[ 0.      -1.       0.       0.       0.01325]
step_60500_num_4,[0.25     0.       0.       0.       0.003861]
step_61000_num_0,[0.5     0.25    0.      0.      0.04753]
step_61000_num_1,[0.75    0.      0.25    0.      0.05863]
step_61000_num_2,[0.       0.       0.       0.       0.003215]
step_61000_num_3,[ 0.      -1.       0.       0.25     0.01938]
step_61000_num_4,[0.5    0.5    0.25   0.     0.0182]
step_61500_num_0,[0.     0.     0.25   0.     0.0164]
step_61500_num_1,[0.25   0.5    0.     0.     0.0247]
step_61500_num_2,[0.5      0.       0.25     0.       0.004207]
step_61500_num_3,[ 0.5      -1.        0.        0.        0.007281]
step_61500_num_4,[0.5     0.5     0.      0.      0.03213]
step_62000_num_0,[ 0.      -1.       0.5      0.       0.05832]
step_62000_num_1,[ 0.      -1.       0.       0.       0.01869]
step_62000_num_2,[0.5      0.       0.25     0.       0.004901]
step_62000_num_3,[ 0.25    -1.       0.75     0.       0.01381]
step_62000_num_4,[0.25     0.5      0.75     0.       0.004287]
